timestamp,open,high,low,close
2025-10-18 12:00:00,13551.478,13577.951,13550.374,13565.042
2025-10-18 13:00:00,13564.966,13573.426,13527.879,13557.208
2025-10-18 14:00:00,13557.489,13591.074,13556.544,13575.915
2025-10-18 15:00:00,13575.003,13583.466,13559.698,13575.813
2025-10-18 16:00:00,13575.824,13585.006,13569.028,13570.72
2025-10-18 17:00:00,13570.252,13580.293,13557.339,13565.133
2025-10-18 18:00:00,13565.131,13570.272,13546.156,13564.302
2025-10-18 19:00:00,13565.079,13566.478,13537.633,13546.998
2025-10-18 20:00:00,13547.284,13595.365,13543.272,13581.19
2025-10-18 21:00:00,13581.147,13582.878,13561.047,13575.866
2025-10-18 22:00:00,13576.191,13604.163,13567.883,13600.449
2025-10-18 23:00:00,13600.321,13637.641,13586.668,13632.869
2025-10-19 00:00:00,13633.398,13634.645,13607.369,13611.987
2025-10-19 01:00:00,13612.014,13613.918,13588.113,13596.812
2025-10-19 02:00:00,13597.109,13616.392,13589.282,13613.753
2025-10-19 03:00:00,13613.84,13623.976,13588.485,13614.978
2025-10-19 04:00:00,13615.344,13649.923,13608.345,13645.809
2025-10-19 05:00:00,13644.838,13674.897,13638.582,13658.892
2025-10-19 06:00:00,13659.043,13701.128,13655.787,13698.065
2025-10-19 07:00:00,13697.647,13698.66,13679.53,13696.947
2025-10-19 08:00:00,13696.684,13738.236,13693.228,13734.756
2025-10-19 09:00:00,13735.111,13743.862,13708.511,13729.161
2025-10-19 10:00:00,13728.53,13734.079,13709.671,13717.356
2025-10-19 11:00:00,13717.253,13725.295,13678.986,13688.093
2025-10-19 12:00:00,13688.057,13693.201,13650.472,13662.368
2025-10-19 13:00:00,13662.542,13724.701,13661.242,13716.038
2025-10-19 14:00:00,13716.128,13734.114,13707.526,13729.569
2025-10-19 15:00:00,13730.2,13742.563,13711.509,13721.01
2025-10-19 16:00:00,13720.091,13730.977,13694.56,13698.837
2025-10-19 17:00:00,13699.176,13736.067,13697.961,13733.439
2025-10-19 18:00:00,13733.748,13755.132,13697.384,13707.137
2025-10-19 19:00:00,13706.614,13713.421,13684.187,13684.398
2025-10-19 20:00:00,13684.487,13706.774,13677.82,13696.009
