timestamp,open,high,low,close
2025-10-18 12:00:00,4403.623,4439.716,4383.404,4432.115
2025-10-18 13:00:00,4432.099,4441.755,4394.733,4421.563
2025-10-18 14:00:00,4421.516,4460.904,4394.983,4453.488
2025-10-18 15:00:00,4453.428,4486.907,4411.211,4418.899
2025-10-18 16:00:00,4418.864,4482.02,4394.584,4460.034
2025-10-18 17:00:00,4459.976,4459.976,4392.528,4393.854
2025-10-18 18:00:00,4393.78,4398.696,4334.997,4334.997
2025-10-18 19:00:00,4334.992,4359.481,4318.972,4324.19
2025-10-18 20:00:00,4324.186,4326.51,4242.449,4269.002
2025-10-18 21:00:00,4268.871,4331.577,4261.45,4291.571
2025-10-18 22:00:00,4291.51,4322.356,4264.563,4305.018
2025-10-18 23:00:00,4304.994,4321.539,4245.791,4258.848
2025-10-19 00:00:00,4258.83,4304.279,4240.762,4245.437
2025-10-19 01:00:00,4245.403,4315.642,4224.157,4292.259
2025-10-19 02:00:00,4292.251,4345.591,4283.524,4321.608
2025-10-19 03:00:00,4321.593,4321.593,4252.681,4252.681
2025-10-19 04:00:00,4252.67,4252.67,4220.497,4241.33
2025-10-19 05:00:00,4241.328,4300.035,4230.086,4264.46
2025-10-19 06:00:00,4264.437,4311.007,4225.841,4288.488
2025-10-19 07:00:00,4288.439,4305.955,4252.91,4268.689
2025-10-19 08:00:00,4268.643,4294.168,4242.761,4276.472
2025-10-19 09:00:00,4276.442,4365.914,4252.448,4350.479
2025-10-19 10:00:00,4350.413,4374.931,4335.008,4373.035
2025-10-19 11:00:00,4372.988,4413.244,4362.59,4383.145
2025-10-19 12:00:00,4383.126,4410.718,4362.124,4383.32
2025-10-19 13:00:00,4383.271,4412.877,4367.14,4411.32
2025-10-19 14:00:00,4411.277,4425.337,4370.939,4381.3
2025-10-19 15:00:00,4381.233,4426.465,4371.744,4404.531
2025-10-19 16:00:00,4404.526,4502.039,4396.346,4500.463
2025-10-19 17:00:00,4500.435,4541.131,4498.741,4511.686
2025-10-19 18:00:00,4511.638,4554.606,4503.971,4521.848
2025-10-19 19:00:00,4521.789,4540.4,4473.085,4482.971
2025-10-19 20:00:00,4482.968,4527.961,4468.545,4521.0
2025-10-19 21:00:00,4520.944,4523.697,4456.347,4516.308
