timestamp,open,high,low,close
2025-09-17 05:29:59,2171.82,2171.82,2171.82,2171.82
2025-09-17 05:30:00,2171.834,2178.45,2170.167,2177.896
2025-09-17 05:45:00,2177.903,2182.581,2171.109,2175.415
2025-09-17 06:00:00,2175.42,2187.67,2175.42,2187.67
2025-09-17 06:15:00,2187.688,2190.035,2180.26,2188.453
2025-09-17 06:30:00,2188.457,2199.914,2188.457,2199.914
2025-09-17 06:45:00,2199.94,2201.325,2172.585,2174.126
2025-09-17 07:00:00,2174.138,2176.669,2152.305,2159.726
2025-09-17 07:15:00,2159.767,2166.245,2136.445,2139.256
2025-09-17 07:30:00,2139.265,2139.352,2119.421,2120.601
2025-09-17 07:45:00,2120.636,2128.706,2120.636,2124.862
2025-09-17 08:00:00,2124.881,2136.764,2124.881,2136.764
2025-09-17 08:15:00,2136.764,2139.293,2131.147,2136.904
2025-09-17 08:30:00,2136.931,2140.872,2129.862,2135.432
2025-09-17 08:45:00,2135.464,2141.479,2131.403,2135.519
2025-09-17 09:00:00,2135.526,2142.362,2131.76,2142.362
2025-09-17 09:15:00,2142.369,2144.767,2123.441,2127.3
2025-09-17 09:30:00,2127.304,2128.167,2109.971,2112.65
2025-09-17 09:45:00,2112.664,2118.49,2107.654,2118.49
2025-09-17 10:00:00,2118.493,2133.075,2118.493,2123.69
2025-09-17 10:15:00,2123.705,2133.007,2104.521,2104.726
2025-09-17 10:30:00,2104.748,2109.363,2094.029,2105.899
2025-09-17 10:45:00,2105.907,2114.156,2105.907,2112.551
2025-09-17 11:00:00,2112.577,2113.419,2089.478,2093.161
2025-09-17 11:15:00,2093.18,2097.685,2081.957,2087.935
2025-09-17 11:30:00,2087.952,2099.615,2087.952,2094.77
2025-09-17 11:45:00,2094.79,2095.044,2084.909,2092.703
2025-09-17 12:00:00,2092.734,2097.182,2076.766,2078.596
2025-09-17 12:15:00,2078.619,2088.19,2073.416,2075.829
2025-09-17 12:30:00,2075.851,2090.221,2075.851,2090.221
2025-09-17 12:45:00,2090.245,2104.311,2090.245,2104.311
2025-09-17 13:00:00,2104.333,2113.836,2101.306,2105.644
2025-09-17 13:15:00,2105.671,2113.8,2093.822,2100.331
2025-09-17 13:30:00,2100.365,2101.442,2089.738,2096.042
2025-09-17 13:45:00,2096.048,2096.779,2063.926,2065.546
2025-09-17 14:00:00,2065.547,2081.71,2065.547,2081.71
2025-09-17 14:15:00,2081.71,2084.73,2067.333,2072.925
2025-09-17 14:30:00,2072.935,2074.972,2063.475,2071.599
2025-09-17 14:45:00,2071.6,2077.2,2067.375,2077.2
2025-09-17 15:00:00,2077.204,2089.182,2077.204,2082.809
2025-09-17 15:15:00,2082.833,2089.228,2078.905,2089.228
2025-09-17 15:30:00,2089.244,2091.169,2079.297,2086.203
2025-09-17 15:45:00,2086.216,2087.544,2075.254,2083.523
2025-09-17 16:00:00,2083.561,2089.914,2080.77,2085.524
2025-09-17 16:15:00,2085.529,2092.095,2084.866,2088.725
2025-09-17 16:30:00,2088.751,2101.977,2088.751,2101.977
2025-09-17 16:45:00,2101.991,2107.291,2079.345,2079.454
2025-09-17 17:00:00,2079.48,2085.548,2073.342,2085.548
2025-09-17 17:15:00,2085.556,2096.052,2073.021,2074.793
2025-09-17 17:30:00,2074.814,2074.995,2056.749,2058.644
2025-09-17 17:45:00,2058.644,2072.625,2058.644,2072.625
2025-09-17 18:00:00,2072.646,2074.757,2060.464,2061.625
2025-09-17 18:15:00,2061.649,2062.371,2034.918,2035.913
2025-09-17 18:30:00,2035.943,2044.631,2031.467,2044.631
2025-09-17 18:45:00,2044.642,2045.79,2011.522,2014.191
2025-09-17 19:00:00,2014.215,2014.767,1991.165,1993.274
2025-09-17 19:15:00,1993.28,2001.031,1988.149,1988.371
2025-09-17 19:30:00,1988.41,1989.258,1970.993,1972.196
2025-09-17 19:45:00,1972.205,1982.096,1969.266,1971.249
2025-09-17 20:00:00,1971.266,1973.029,1958.11,1965.616
2025-09-17 20:15:00,1965.621,1967.992,1958.813,1962.443
2025-09-17 20:30:00,1962.456,1971.057,1962.456,1969.406
2025-09-17 20:45:00,1969.414,1970.162,1955.478,1959.895
2025-09-17 21:00:00,1959.904,1962.651,1953.404,1960.227
2025-09-17 21:15:00,1960.234,1963.639,1954.872,1963.639
2025-09-17 21:30:00,1963.645,1969.083,1953.656,1955.657
2025-09-17 21:45:00,1955.687,1959.076,1946.208,1959.076
2025-09-17 22:00:00,1959.087,1967.941,1958.053,1967.941
2025-09-17 22:15:00,1967.962,1972.463,1963.525,1964.589
2025-09-17 22:30:00,1964.59,1966.904,1938.665,1943.629
2025-09-17 22:45:00,1943.69,1949.334,1940.905,1944.923
2025-09-17 23:00:00,1944.926,1958.849,1944.926,1956.995
2025-09-17 23:15:00,1957.003,1963.573,1956.117,1963.573
2025-09-17 23:30:00,1963.6,1966.069,1945.927,1955.723
2025-09-17 23:45:00,1955.725,1968.349,1953.859,1968.349
2025-09-18 00:00:00,1968.369,1976.658,1968.369,1976.658
2025-09-18 00:15:00,1976.673,1984.329,1973.482,1984.329
2025-09-18 00:30:00,1984.359,1996.447,1984.359,1995.9
2025-09-18 00:45:00,1995.904,1999.997,1990.854,1999.26
2025-09-18 01:00:00,1999.319,2011.356,1998.428,2000.134
2025-09-18 01:15:00,2000.153,2006.392,1998.42,1999.737
2025-09-18 01:30:00,1999.738,2003.496,1989.917,1992.141
2025-09-18 01:45:00,1992.15,2007.623,1992.15,1993.815
2025-09-18 02:00:00,1993.848,2000.148,1987.596,2000.148
2025-09-18 02:15:00,2000.175,2000.361,1983.856,1994.796
2025-09-18 02:30:00,1994.821,1995.014,1983.869,1988.318
2025-09-18 02:45:00,1988.32,1991.637,1977.754,1982.436
2025-09-18 03:00:00,1982.437,1983.557,1948.428,1957.67
2025-09-18 03:15:00,1957.679,1969.616,1957.679,1967.27
2025-09-18 03:30:00,1967.305,1982.444,1967.305,1982.444
2025-09-18 03:45:00,1982.446,1988.607,1981.084,1985.524
2025-09-18 04:00:00,1985.53,1985.981,1963.668,1967.236
2025-09-18 04:15:00,1967.24,1974.205,1962.858,1967.158
2025-09-18 04:30:00,1967.171,1967.171,1953.712,1958.555
2025-09-18 04:45:00,1958.555,1965.61,1953.686,1960.151
2025-09-18 05:00:00,1960.153,1960.315,1949.19,1954.85
2025-09-18 05:15:00,1954.856,1961.857,1953.116,1961.857
2025-09-18 05:30:00,1961.879,1973.142,1961.879,1968.731
2025-09-18 05:45:00,1968.738,1980.693,1968.738,1980.693
2025-09-18 06:00:00,1980.722,1980.784,1963.132,1966.619
2025-09-18 06:15:00,1966.656,1970.984,1959.861,1961.353
2025-09-18 06:30:00,1961.382,1963.88,1952.402,1959.107
2025-09-18 06:45:00,1959.128,1965.159,1950.719,1954.389
2025-09-18 07:00:00,1954.397,1970.08,1954.397,1970.08
2025-09-18 07:15:00,1970.127,1982.993,1970.127,1982.993
2025-09-18 07:30:00,1983.012,1997.865,1983.012,1997.865
2025-09-18 07:45:00,1997.892,2001.15,1985.433,1987.87
